,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,0.009,258.8501026,474.5006552,504.16026760000005,164.6528841,258.850109,474.500656,504.160268,163.2,0.0002279999999999,3.25e-05,-3.449999999999999e-05,0.0,7.000000000000001e-06,1.1e-06,-2.000000000000001e-07,0.0,-0.0009249999976645,0.3374999991478944,0.0019250000022452,-0.9062500012646524,0.0002499999993688,0.0687499994711515,-2.4999999936881068e-05,21.47499999995972,0.002,0.0021234130859375,0.001400146484375,0.010858154296875,0.0,10.0,180.0,-0.332031,-5.6118166,0.273438,0.0,0.0,0.0,0.0,0.0,0.0
1,0.019,258.8501016,474.50065710000007,504.1602706,164.6530214,258.850109,474.500656,504.160268,163.2,0.0002606,-3.26e-05,-0.0001641,0.0,8e-06,-9.000000000000001e-07,-3e-06,0.0,0.0004750000002218,0.2437500000951331,-0.0007499999981064,-0.1937499998660996,0.0,-0.1187500000554564,0.0171500000000435,0.0,0.002,0.0021087646484375,0.00280029296875,0.0114080810546875,0.0,10.0,180.0,-0.332031,-5.6108402,0.273438,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0389999999999999,258.8501016,474.5006492,504.1602686,164.6531586,258.850109,474.500656,504.160268,163.2,0.0002605,0.0002279999999999,-0.0001312,0.0,7.899999999999999e-06,7.000000000000001e-06,-1.0000000000000002e-06,0.0,0.0005000000001587,0.0062499999842202,0.0005000000001587,0.1874999998818793,0.0,0.0,-0.0171500000000435,0.0,0.002,0.0020263671875,0.003009033203125,0.0113092041015625,0.0,10.0,180.0,-0.3334959,-5.6123048,0.2729497,0.0,0.0,0.0,0.0,0.0,0.0
3,0.059,258.85011990000004,474.500659,504.16025900000005,164.6529528,258.850109,474.500656,504.160268,163.2,-0.0003581,-9.77e-05,0.0002592999999999,0.0,-1.09e-05,-3.0000000000000005e-06,8.7e-06,0.0,-0.0005000000001587,-0.0624999994869313,-0.0002500000007898,-0.187499999526608,-0.0004750000002218,0.1312499996686256,0.0,0.0,0.002,0.0017059326171875,0.0027630615234375,0.01099609375,0.0,10.0,180.0,-0.3334959,-5.6118166,0.2729496999999999,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0789999999999999,258.8501114,474.5006571,504.1602618999999,164.6531586,258.850109,474.500656,504.160268,163.2,-6.510000000000001e-05,-3.26e-05,0.0001294,0.0,-2.0000000000000008e-06,-1.0000000000000008e-06,5.8e-06,0.0,0.0002500000007898,-0.062500000197474,0.0,-0.0625000005527454,-0.0002499999993688,-0.0062499996289488,0.0,-8.57500000002176,0.002,0.0021734619140625,0.0016595458984375,0.0107220458984375,0.0,10.0,180.0,-0.3330076,-5.612793,0.2739262,0.0,0.0,0.0,0.0,0.0,0.0
5,0.099,258.8501036,474.5006511,504.1602647000001,164.6528156,258.850109,474.500656,504.160268,163.2,0.0001954,0.0001629,-1.4000000000000014e-06,0.0,5.999999999999999e-06,5e-06,2.8000000000000003e-06,0.0,-0.0007250000010117,-0.1187500000554564,-0.0005000000001587,0.1250000000396767,0.0,-3.552713678800501e-10,-0.0171500000000435,8.57500000002176,0.002,0.002239990234375,0.00192138671875,0.011456298828125,0.0,10.0,180.0,-0.3330076,-5.6113284,0.2739262,0.0,0.0,0.0,0.0,0.0,0.0
6,0.119,258.8501102,474.5006551,504.1602725,164.6529528,258.850109,474.500656,504.160268,163.2,-3.260000000000001e-05,3.25e-05,-0.0003269,0.0,-1.000000000000001e-06,9.999999999999995e-07,-4.9e-06,0.0,0.0004750000002218,-0.0062500003394916,2.4999999936881068e-05,-0.1187500000554564,0.0,-0.2437499997398617,0.0,0.0,0.002,0.0020440673828125,0.0028912353515625,0.011573486328125,0.0,10.0,180.0,-0.3349608,-5.612793,0.2734379,0.0,0.0,0.0,0.0,0.0,0.0
7,0.139,258.8501112,474.5006541,504.1602638,164.65288420000002,258.850109,474.500656,504.160268,163.2,-6.510000000000001e-05,6.51e-05,-6.560000000000004e-05,0.0,-2.000000000000001e-06,1.9999999999999995e-06,4.000000000000001e-06,0.0,0.0002499999993688,0.3062500002926072,0.0004750000002218,0.1187500004107278,0.0002499999993688,0.0624999998422026,0.0,-4.28750000001088,0.002,0.0022998046875,0.0024932861328125,0.01083740234375,0.0,10.0,180.0,-0.3330076,-5.612793,0.273438,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1589999999999999,258.85011130000004,474.500659,504.1602648,164.652747,258.850109,474.500656,504.160268,163.2,-6.520000000000003e-05,-9.76e-05,-3.340000000000001e-05,0.0,-1.9000000000000009e-06,-3.000000000000001e-06,2.9000000000000006e-06,0.0,-0.0009499999990225,-0.125000000394948,0.0002499999993688,-0.062500000197474,-0.0002499999993688,0.0624999998422026,0.0,4.28750000001088,0.002,0.001680908203125,0.0022344970703125,0.010858154296875,0.0,10.0,180.0,-0.3325193,-5.6123048,0.2729497,0.0,0.0,0.0,0.0,0.0,0.0
9,0.179,258.85010350000005,474.5006521,504.1602667,164.6528156,258.850109,474.500656,504.160268,163.2,0.0001954,0.0001304,-3.400000000000001e-05,0.0,5.999999999999999e-06,4e-06,8.000000000000003e-07,0.0,-2.4999999936881068e-05,-0.118749999700185,-0.0007499999995275,0.1250000000396767,-0.0004999999987376,0.0,0.0,4.28750000001088,0.002,0.002086181640625,0.0026226806640625,0.0112481689453125,0.0,10.0,180.0,-0.3325193,-5.613281199999999,0.2729497,0.0,0.0,0.0,0.0,0.0,0.0
