DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.17574735398166302,0.03841982777502941,0.16040041150485765
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.18268263423576095,0.027198587308491274,0.16958908804121556
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12915399067812078,0.009513249284726518,0.126836228287461
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13012554854957206,0.0023416982964687095,0.1282048544204067
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.119830360294701,8.777083671441753e-18,0.12060819688331775
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.1770730162070277,2.3221980631040627e-17,0.17663418827789965
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.10288597486377896,1.3877787807814457e-17,0.1028623372021184
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.10098904104842328,1.3877787807814457e-17,0.10015418466996276
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.10716999489545591,0.009807156592821947,0.09958698526676203
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.07766569310973034,0.008548024640751602,0.06870594859064572
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10857248346593636,0.0031866317554775257,0.10618132858757513
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.06992632674241679,0.0024796969200804775,0.06857111120383677
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.09257137346596953,1.7554167342883506e-17,0.09242223460177255
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.12253919238602659,1.642041997679149e-17,0.12204769413772365
mit z,S235JR_Gear_Normal_3,Random_Forest,0.09966972145342576,9.813077866773595e-18,0.098733833386989
mit z,S235JR_Plate_Normal_3,Random_Forest,0.055628821862137454,5.374844106186573e-18,0.055210756302222504
