DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Hybrid_PiRNN,EmpiricLinearModel,7.374287045092521
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Hybrid_PiRNN,PiRNN,-18.951592937580347
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Hybrid_PiRNN,EmpiricLinearModel,-8.751890767655414
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Hybrid_PiRNN,PiRNN,-49.5820883290486
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Hybrid_PiRNN,EmpiricLinearModel,10.580906631602529
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Hybrid_PiRNN,PiRNN,-7.329573184549163
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Hybrid_PiRNN,EmpiricLinearModel,-2.3107975766170576
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Hybrid_PiRNN,PiRNN,-15.849815357725436
