DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.27003161004499265,0.027017580996055876,0.2685503783826938
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.29288107876592057,0.031487266228556285,0.29072300819284685
ST_Plate_Notch,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1975860815240736,0.00866476358429882,0.19455398720895498
ST_Plate_Notch,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.19979952660237527,0.014599389687063577,0.19695385021413694
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net_TPESampler,0.24713688505830755,0.15143879616151892,0.23109258367916416
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net_TPESampler,0.2701335500812382,0.1658352734677149,0.2416449216191373
ST_Plate_Notch,S235JR_Gear_Normal_3,Recurrent_Neural_Net_TPESampler,0.10795455600579873,0.0041291864457470365,0.10183636134581976
ST_Plate_Notch,S235JR_Plate_Normal_3,Recurrent_Neural_Net_TPESampler,0.12730008325923386,0.0030041479465288843,0.12619699602681647
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net_RandomSampler,0.22916997891264823,0.05217096111536329,0.21308920229695394
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net_RandomSampler,0.23105137153317723,0.03204916867737601,0.21904227582020996
ST_Plate_Notch,S235JR_Gear_Normal_3,Recurrent_Neural_Net_RandomSampler,0.1879573458268158,0.03422248062246612,0.1778034471564077
ST_Plate_Notch,S235JR_Plate_Normal_3,Recurrent_Neural_Net_RandomSampler,0.18024023471899248,0.02883410638881097,0.17283553940105467
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.12106291178233808,0.012903222047872934,0.11869335448783724
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,0.1574162859642163,0.007851634193587524,0.15558615945994836
ST_Plate_Notch,S235JR_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.1115793641164029,0.003320640247491474,0.1124179529331041
ST_Plate_Notch,S235JR_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,0.12922745895502008,0.0007972540486607875,0.12932011383996997
