DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.15574643297315222,0.008861786069770868,0.14488509099438587
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.16319735427203758,0.006560551685305648,0.15679575092738404
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.14193916785674715,0.009305627394364085,0.14028674314296552
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13053971940943615,0.0022751214449098314,0.1290150038573134
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.1273761506882852,8.777083671441753e-18,0.12838438469205665
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.19403470924607552,3.0404709722440586e-17,0.19352682187339168
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.11384923737583455,1.3877787807814457e-17,0.11314250228076317
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.09509466492695033,1.1610990315520314e-17,0.09431160422065794
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.09323554413986881,0.009205974770539865,0.09093406006703561
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.06847675825628947,0.003708874334590033,0.06541488419044617
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1185253516055866,0.0012969892829471047,0.11823857316145744
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.0713036864224336,0.0011623334742623928,0.07115835955285126
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.0924756690484706,6.206335383118182e-18,0.0926062850590544
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.10631895577217929,1.2412670766236365e-17,0.10612283392991456
mit z,S235JR_Gear_Normal_3,Random_Forest,0.10489144601094888,6.206335383118182e-18,0.1039254908529907
mit z,S235JR_Plate_Normal_3,Random_Forest,0.05430193978187442,7.277573322931827e-18,0.05389280618004168
