DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC600V_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.17546007775178932,0.023001258213382277,0.17411343684841135
ohne z,DMC600V_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.18517912222074187,0.014963228841690391,0.1806720828724891
ohne z,DMC600V_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12157159634144657,0.006041311642886611,0.12881254154595778
ohne z,DMC600V_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13355601868160155,0.0021115081997695366,0.13260162408910053
ohne z,DMC600V_AL2007T4_Gear_Normal_3,Random_Forest,0.12436677656944302,2.2803532291830442e-17,0.12432696247448326
ohne z,DMC600V_AL2007T4_Plate_Normal_3,Random_Forest,0.18316225278233328,3.0404709722440586e-17,0.18313230605817385
ohne z,DMC600V_S235JR_Gear_Normal_3,Random_Forest,0.1045662473754051,1.2412670766236365e-17,0.10452767762505132
ohne z,DMC600V_S235JR_Plate_Normal_3,Random_Forest,0.09882761683019084,1.3877787807814457e-17,0.09799058895124546
mit z,DMC600V_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.10304310790532001,0.008131590710907407,0.09992874037779766
mit z,DMC600V_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.08087862157762428,0.0107623249018326,0.07648317725202003
mit z,DMC600V_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10278105104475244,0.0021487588926215203,0.1014931448332869
mit z,DMC600V_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07554605406242734,0.0012058390102441315,0.07436856353447893
mit z,DMC600V_AL2007T4_Gear_Normal_3,Random_Forest,0.08860993748535705,1.7554167342883506e-17,0.08884060960194472
mit z,DMC600V_AL2007T4_Plate_Normal_3,Random_Forest,0.10617785308671872,1.3877787807814457e-17,0.10581677181101702
mit z,DMC600V_S235JR_Gear_Normal_3,Random_Forest,0.1067729068591226,1.8619006149354548e-17,0.10651260185924846
mit z,DMC600V_S235JR_Plate_Normal_3,Random_Forest,0.06151588631797744,1.2794688166302259e-17,0.06118864472445468
