DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.232063380165149,0.026500064097972512,0.22548304611771006
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.2199535014739967,0.01619200475619016,0.2129453105358795
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.15252006399079737,0.013081769277755454,0.15411122930335008
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.14419935017993044,0.0031379199170114918,0.14503699215884483
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.13002662915750723,3.1646225226420967e-17,0.12952909921461456
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.20636238111786437,4.1168171577819286e-17,0.20631037577151604
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.11071673478293027,8.777083671441753e-18,0.11028820633558296
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.09847089936791789,1.1610990315520314e-17,0.0982046731614666
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.13174913309399994,0.028703030601810876,0.12281291703024444
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.09999130890940625,0.014033882223847868,0.08371035047781471
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12602781212763603,0.0018241232735576069,0.12875365066166697
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.08255936546760755,0.001547579012532026,0.08248628522297252
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.11742230867983272,1.5202354861220293e-17,0.11796166698794583
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.10657797462927392,1.7554167342883506e-17,0.1069123096085218
mit z,S235JR_Gear_Normal_3,Random_Forest,0.1132174706802777,1.962615573354719e-17,0.11430798615052312
mit z,S235JR_Plate_Normal_3,Random_Forest,0.05889514181512976,9.564605185703887e-18,0.059118445176594085
