pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net_gear,Random_Forest_gear,y_ground_truth.1,Neural_Net_plate,Random_Forest_plate
-20.21307357,225.61726690999998,386.78,22800.0,-0.5290884999999967,5.80820000000017,0.0,1.9299750000012494,0.1822500000017157,0.0,0.0,0.38295895999999996,-6.01044922,-0.3515136999999998,-1.37551016,187.3949056625077,135.41309638982568,72.15371956983431,231.24240392486053,325.48799999999466,0.3829589599999999,0.4994659423828125,0.5002343759999999,0.3829589599999999,0.1472335308790207,0.2327802740999999
-20.222882900000002,225.73349871,386.78,22800.0,-0.49046649999999303,5.811589999999995,0.0,1.9311000000001854,0.1694999999912738,0.0,0.0,0.38515623,-5.9994629,-0.3468261999999998,-1.37899648,188.2909267497286,134.16440184084055,72.15372336829597,231.24241116397084,328.15199999999606,0.38515623,0.499493658542633,0.5002343759999999,0.38515623,0.143335223197937,0.2326625988
-20.23191934,225.84979312000002,386.78,22800.0,-0.45182199999999284,5.814720500000021,0.0,1.9322250000000096,0.15652500000129516,0.0,0.0,0.38608398,-5.983544950000001,-0.3469726699999998,-1.37684315,189.17865500966965,132.90971476611637,72.15371845498167,231.24240180019098,330.52799999999695,0.38608398,0.4995420575141907,0.5002343759999999,0.38608398,0.1388436257839203,0.2269272469999999
-20.24018254,225.96614504,386.78,22800.0,-0.4131600000000012,5.817596000000123,0.0,1.9330999999995768,0.14377500000506413,0.0,0.0,0.38925782,-5.99809572,-0.35141601999999983,-1.37099843,190.05796190148803,131.64926735666268,72.15372013252254,231.2424049972614,332.951999999996,0.38925782,0.4995307922363281,0.5002343759999999,0.38925782,0.1336209177970886,0.2270883803999999
-20.24767208,226.08254929,386.78,22800.0,-0.37447700000001294,5.820212499999826,0.0,1.9341499999994127,0.13082499998517957,0.0,0.0,0.38950197,-6.0184082199999995,-0.35126952999999983,-1.37181873,190.9289345238026,130.38288201034533,72.1537155141222,231.2423961954949,335.0879999999946,0.38950197,0.4994972646236419,0.5002343759999999,0.38950197,0.1276145279407501,0.2271704116999999
-20.25438765,226.19900078999999,386.78,22800.0,-0.33577849999998566,5.822575000000256,0.0,1.934925000001364,0.11812500002150723,0.0,0.0,0.38349608999999996,-6.004199229999999,-0.3466308699999998,-1.37571522,191.79144111223627,129.11081417400473,72.15372079777553,231.24240626509336,337.2719999999972,0.3834960899999999,0.4994896948337555,0.5002343759999999,0.3834960899999999,0.1209305673837661,0.2121835975
-20.260328949999998,226.31549435000002,386.78,22800.0,-0.2970650000000318,5.824678000000176,0.0,1.935674999997694,0.10514999999600146,0.0,0.0,0.37788086,-5.992773440000001,-0.34843751999999983,-1.37602285,192.6454809833389,127.83300114029859,72.15371932568254,231.24240345958796,339.14399999999733,0.37788086,0.4994919300079345,0.5002343759999999,0.37788086,0.1142290011048317,0.1885390663
-20.26549577,226.43202482,386.78,22800.0,-0.2583409999999907,5.826523500000178,0.0,1.936200000002053,0.092275000000086,0.0,0.0,0.3741699399999999,-5.99575196,-0.35268555999999984,-1.3754589,193.49094895154184,126.54963060304462,72.15371797631072,231.2424008879488,341.1599999999977,0.3741699399999999,0.499507337808609,0.5002343759999999,0.3741699399999999,0.1071949750185012,0.1208212961
-20.2698878,226.54858707,386.78,22800.0,-0.21960149999998171,5.82811250000006,0.0,1.9369750000004515,0.0794499999940967,0.0,0.0,0.36762696,-5.990820340000001,-0.3505859399999998,-1.37945791,194.32795386545652,125.26054171727874,72.15371905684124,231.24240294722327,342.74400000000026,0.36762696,0.4995166659355163,0.5002343759999999,0.36762696,0.0985019952058792,0.0795146514
-20.2735049,226.66517594,386.78,22800.0,-0.18085499999997967,5.829443500000053,0.0,1.9373250000001008,0.06654999999966545,0.0,0.0,0.35312501999999996,-5.97929691,-0.3467285199999998,-1.38079091,195.15631440606657,123.9660051590935,72.15371899422772,231.24240282789407,344.32799999999986,0.3531250199999999,0.4995242953300476,0.5002343759999999,0.3531250199999999,0.0859306678175926,0.0805273428
-20.27634689,226.78178627000003,386.78,22800.0,-0.14209949999999683,5.830516499999874,0.0,1.9377749999991423,0.053649999991023344,0.0,0.0,0.33593752999999993,-5.98476565,-0.3499999799999999,-1.3751512599999998,195.97607341557276,122.66594737819597,72.15371765151755,231.2424002689589,345.67200000000014,0.3359375299999999,0.4995259642601013,0.5002343759999999,0.3359375299999999,0.0710650756955146,0.0628676762999999
-20.27841367,226.89841289999998,386.78,22800.0,-0.10333900000000887,5.83133150000009,0.0,1.9380249999993993,0.040750000010802964,0.0,0.0,0.31010748,-5.99541019,-0.3531738099999998,-1.37130604,196.78714590048054,121.36050831815962,72.15371533204356,231.2423958485007,347.0399999999994,0.31010748,0.4995000958442688,0.5002343759999999,0.31010748,0.0552246384322643,0.0587001998999999
-20.279705110000002,227.01505074000002,386.78,22800.0,-0.06457199999999821,5.831891999999925,0.0,1.9383500000005327,0.02802499999177143,0.0,0.0,0.26997075,-5.99526371,-0.34931639999999986,-1.37392078,197.58955386481986,120.04968918777229,72.15372280574137,231.24241009187108,348.3359999999986,0.26997075,0.4994720816612243,0.5002343759999999,0.26997075,0.038646575063467,0.0548251966999999
-20.28022115,227.13169457000004,386.78,22800.0,-0.025801999999988046,5.832191499999908,0.0,1.9385000000005093,0.014974999999139978,0.0,0.0,0.21835941,-5.9754883,-0.3470214899999998,-1.37617665,198.38324474516762,118.7335114798083,72.1537198547099,231.2424044677761,349.2479999999981,0.21835941,0.499483585357666,0.5002343759999999,0.21835941,0.0214668326079845,0.0108696279999999
-20.2799618,227.24833925,386.78,22800.0,0.012967500000016285,5.832234000000227,0.0,1.938475000000217,0.0021250000159511798,0.0,0.0,0.16621095999999996,-5.96928712,-0.3510742299999999,-1.37474112,199.168129889188,117.41215094741304,72.15371951699412,231.24240382415775,350.2079999999987,0.1662109599999999,0.499525636434555,0.5002343759999999,0.1662109599999999,0.0034519196487963,-0.0206977532
-20.27892706,227.36497961,386.78,22800.0,0.05173700000000285,5.8320179999998345,0.0,1.938474999999329,-0.010800000019628421,0.0,0.0,0.10869142999999996,-5.981689470000001,-0.35278321999999984,-1.37786856,199.9442299277403,116.08557215825677,72.15371656301005,231.24239819444128,351.0479999999952,0.1086914299999999,0.4995138645172119,0.5002343759999999,0.1086914299999999,-0.0150211974978446,-0.0675791056
-20.27711696,227.48161055999998,386.78,22800.0,0.09050500000000743,5.831547499999914,0.0,1.9384000000002288,-0.02352499999602739,0.0,0.0,0.049072289999999984,-5.984765660000001,-0.34819336999999984,-1.3899681799999999,200.71149941496438,114.75388765230036,72.15372374779653,231.24241188720242,351.9359999999957,0.0490722899999999,0.4994787275791168,0.5002343759999999,0.0490722899999999,-0.0354917310178279,0.0088627802999999
-20.274531579999998,227.59822687000002,386.78,22800.0,0.12926900000000077,5.8308155000001705,0.0,1.938199999999668,-0.03659999998717464,0.0,0.0,-0.01733397000000002,-5.97812503,-0.3478027399999998,-1.3911986500000002,201.46991245161956,113.41706853339431,72.15371896254604,231.2424027674791,352.6559999999969,-0.01733397,0.4994601309299469,0.5002343759999999,-0.01733397,-0.0588856562972068,-0.0389013618999999
-20.27117107,227.71482343000002,386.78,22800.0,0.16802550000001307,5.829828000000106,0.0,1.9378250000006148,-0.04937500000323776,0.0,0.0,-0.07944334000000002,-5.98525394,-0.35214843999999984,-1.38509758,202.21937911367436,112.0753365993623,72.15372096317904,231.24240658029052,353.37599999999804,-0.07944334,0.4994689524173736,0.5002343759999999,-0.07944334,-0.0874014720320701,-0.1118291030999999
-20.267035529999998,227.83139507,386.78,22800.0,0.20677699999998472,5.828581999999898,0.0,1.9375749999985818,-0.062300000010395665,0.0,0.0,-0.14291991,-5.991210990000001,-0.35214842999999985,-1.38468742,202.95995966042568,110.72855519280658,72.15372036280738,231.2424054360991,354.0719999999972,-0.14291991,0.4995089173316955,0.5002343759999999,-0.14291991,-0.1169930100440979,-0.1368286171
-20.26212518,227.94793666,386.78,22800.0,0.24551750000000544,5.8270795000001385,0.0,1.9370250000010363,-0.07512499998796324,0.0,0.0,-0.20751954,-5.97934576,-0.34711912999999983,-1.38837885,203.69153359833686,109.37696093163486,72.15372283116173,231.24241014028811,354.59999999999707,-0.20751954,0.4995030760765075,0.5002343759999999,-0.20751954,-0.1462708413600921,-0.1417353537999999
-20.2564402,228.06444304000001,386.78,22800.0,0.284248999999992,5.82531899999978,0.0,1.9365749999993302,-0.08802500001792163,0.0,0.0,-0.26030275999999997,-5.97250981,-0.34858396999999985,-1.38817378,204.4141413220748,108.02046170985359,72.15372407025747,231.2424125017579,355.00799999999583,-0.2603027599999999,0.4994799494743347,0.5002343759999999,-0.2603027599999999,-0.1761116981506347,-0.1463969772999999
-20.249980920000002,228.18090903,386.78,22800.0,0.3229639999999989,5.823299499999877,0.0,1.9357500000003474,-0.10097499999517363,0.0,0.0,-0.30043947000000004,-5.9883789400000005,-0.3527831799999998,-1.38689206,205.12764985462246,106.65929614661384,72.15371967440173,231.2424041241242,355.39199999999835,-0.30043947,0.4994716644287109,0.5002343759999999,-0.30043947,-0.2061808854341507,-0.1898613402999999
-20.242747530000003,228.29732950999997,386.78,22800.0,0.3616695000000014,5.821024000000108,0.0,1.935275000000125,-0.11377499998843628,0.0,0.0,-0.33432617000000003,-5.99858405,-0.35092769999999984,-1.3904809100000002,205.83217405345854,105.29327863391794,72.15372042643419,231.24240555735088,355.92000000000115,-0.33432617,0.4994741380214691,0.5002343759999999,-0.33432617,-0.2360728979110717,-0.2518896632999999
-20.2347404,228.41369935000003,386.78,22800.0,0.4003565000000009,5.818491999999793,0.0,1.9343499999999736,-0.12660000001574184,0.0,0.0,-0.36801758,-5.98271491,-0.3467284699999998,-1.39150629,206.52755608364708,103.92270682848205,72.1537228963912,231.24241026459813,356.37600000000094,-0.36801758,0.4994818270206451,0.5002343759999999,-0.36801758,-0.2649404108524322,-0.2708330227
-20.225959879999998,228.53001339000002,386.78,22800.0,0.43902599999999126,5.815702000000016,0.0,1.9334749999995182,-0.13949999998885684,0.0,0.0,-0.39350587000000004,-5.97426765,-0.3498046199999998,-1.38468743,207.2138192843892,102.54751978527695,72.15372254214853,231.24240958948198,356.5920000000013,-0.39350587,0.4994895458221435,0.5002343759999999,-0.39350587,-0.2919909954071045,-0.2879233558999999
-20.21640636,228.64626646000002,386.78,22800.0,0.47767600000000243,5.812653500000096,0.0,1.9325000000005588,-0.15242499999601475,0.0,0.0,-0.41992189,-5.981445379999999,-0.35278312999999983,-1.37197257,207.89092535020683,101.16777594174792,72.15371776382351,231.24240048294192,356.87999999999886,-0.41992189,0.4995039403438568,0.5002343759999999,-0.41992189,-0.31784588098526,-0.3486762871
-20.206080250000003,228.76245349,386.78,22800.0,0.5163054999999872,5.809351499999877,0.0,1.9314749999992387,-0.16510000001090924,0.0,0.0,-0.44355469000000003,-5.97758797,-0.34907218999999984,-1.37130605,208.55884780489973,99.78360435650168,72.15372333190213,231.2424110945823,356.951999999999,-0.44355469,0.4995030462741852,0.5002343759999999,-0.44355469,-0.3429393172264099,-0.3787070490999999
-20.194982000000003,228.87856929999998,386.78,22800.0,0.5549124999999755,5.80579049999983,0.0,1.9303499999994145,-0.1780500000023721,0.0,0.0,-0.47021483000000003,-5.97099616,-0.3463866499999998,-1.3726903400000001,209.2175647337985,98.39496982143154,72.15372202869999,231.24240861093548,356.9999999999971,-0.47021483,0.4994850754737854,0.5002343759999999,-0.47021483,-0.3672736287117004,-0.4023027533
-20.18311212,228.99460875999998,386.78,22800.0,0.5934940000000211,5.801973000000089,0.0,1.9290750000022778,-0.1908749999870451,0.0,0.0,-0.48920896999999997,-5.98295901,-0.3501952499999998,-1.3703319500000002,209.86701920930062,97.00202166222007,72.15372067008353,231.24240602167984,357.0720000000001,-0.4892089699999999,0.4994705319404602,0.5002343759999999,-0.4892089699999999,-0.3910534977912903,-0.4715044129
-20.17047111,229.11056673999997,386.78,22800.0,0.6320504999999876,5.797898999999944,0.0,1.9278249999983283,-0.20370000000724525,0.0,0.0,-0.5066894399999999,-5.9897461,-0.3521972299999998,-1.3713573399999999,210.50722110728339,95.60474184470577,72.15371927535753,231.2424033636099,357.19199999999836,-0.5066894399999999,0.499480664730072,0.4998027352999998,-0.5066894399999999,-0.4134296476840973,-0.471140156
-20.157059580000002,229.22643813,386.78,22800.0,0.6705765000000063,5.793569499999904,0.0,1.9263000000009352,-0.21647500000199216,0.0,0.0,-0.53012694,-5.98183593,-0.3473632499999998,-1.37504873,211.13807734561698,94.2033396593774,72.1537191835611,231.2424031886641,357.31199999999956,-0.53012694,0.4964919686317444,0.4982065439999998,-0.53012694,-0.4344760477542877,-0.470667011
-20.14287805,229.34221782,386.78,22800.0,0.7090765000000054,5.788984500000254,0.0,1.924999999999954,-0.22924999998252815,0.0,0.0,-0.55468751,-5.96503905,-0.34667965999999983,-1.37320301,211.75966205617374,92.79766102325617,72.15372179753642,231.24240817038063,357.2639999999956,-0.55468751,0.4819294512271881,0.4854594707999999,-0.55468751,-0.4536499381065368,-0.4775332206
