DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,GRU,0.2857694994813361,0.0504534182784364,0.28261219074481986
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,GRU,0.2554622431722041,0.04193319923224218,0.25295829050562396
ST_Plate_Notch,S235JR_Gear_Normal_3,GRU,0.19851682619549943,0.016200399428951538,0.18571692427823122
ST_Plate_Notch,S235JR_Plate_Normal_3,GRU,0.1751951721504772,0.017240558970623217,0.16611164431026493
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,GRU_TPESampler,0.3336165568793964,0.09615789704042808,0.3228516403446781
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,GRU_TPESampler,0.3278780846086398,0.09677505895353743,0.31052386866633863
ST_Plate_Notch,S235JR_Gear_Normal_3,GRU_TPESampler,0.11890823024737507,0.005769235686514995,0.1165678433013017
ST_Plate_Notch,S235JR_Plate_Normal_3,GRU_TPESampler,0.12578100405925075,0.0013669489798696865,0.12429299993810088
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,GRU_RandomSampler,0.19913510050970476,0.042436543070801885,0.19231920593669047
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,GRU_RandomSampler,0.20817399309684786,0.02986683117822194,0.20123607636432092
ST_Plate_Notch,S235JR_Gear_Normal_3,GRU_RandomSampler,0.11662599019962824,0.007850593107885571,0.11412181927417114
ST_Plate_Notch,S235JR_Plate_Normal_3,GRU_RandomSampler,0.12766953665670844,0.0017567421211819698,0.12616543192220858
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,GRU_GridSampler,0.26078368016184184,0.046604633078728246,0.25764458001048285
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,GRU_GridSampler,0.2550726047683913,0.04207579459147884,0.2498178567983641
ST_Plate_Notch,S235JR_Gear_Normal_3,GRU_GridSampler,0.11325757686713331,0.0022123454652131494,0.11202925887207192
ST_Plate_Notch,S235JR_Plate_Normal_3,GRU_GridSampler,0.12474804472868165,0.0010114808040039046,0.12341482587585731
