DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.16733754016467742,0.022064547052200647,0.16807120499997638
ohne z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.18734684392551054,0.011699210178402069,0.1834462966414342
ohne z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12283900172684062,0.006414012435372281,0.1300808524937146
ohne z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13326271902092188,0.0026480393628747546,0.13217253304132234
ohne z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.11085115974373064,1.9129210371407775e-17,0.11087027135645777
ohne z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.1736377217886395,2.1499376424746292e-17,0.1736795349796727
ohne z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10367411715210031,1.3877787807814457e-17,0.10368399960505
ohne z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.09975791988142294,9.813077866773595e-18,0.09891738323671455
mit z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.08837695016191398,0.006591755541637601,0.08306662532023051
mit z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.07481434781860273,0.005584485713184706,0.06941796308768408
mit z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10352413919730978,0.004721772232334084,0.10164133557444371
mit z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07516039352976038,0.00152053326152094,0.07370212548051738
mit z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.09123644708356238,1.4555146645863654e-17,0.09140935512343007
mit z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.10295217886246082,2.1046707277126847e-17,0.10260251414062045
mit z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10663645735745535,0.0,0.10627040475990757
mit z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.06160423900333632,4.388541835720876e-18,0.06125547742512633
