DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,PiRNN,Recurrent_Neural_Net,-102.84675605849354
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,PiRNN,Recurrent_Neural_Net,-34.437716421119404
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,PiRNN,Recurrent_Neural_Net,-32.075885033324205
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,PiRNN,Recurrent_Neural_Net,10.457897956780956
