DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,22.815268944953303
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,-10.385102112909019
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,-54.53520048433482
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,10.976098450533355
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,-34.363109667216946
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,-69.59286099783415
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,41.08234655857577
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,41.16191123447419
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,-197.422740438637
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,27.196997889528095
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,23.035417529273325
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,-203.89760854588022
