DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,0.25705695055634725,0.04693752446691224,0.24613897228142703
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,0.231594799312325,0.031955808979117616,0.22521485308816866
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,0.17464735622564026,0.0437024746311277,0.15274460461600525
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,0.1576100877669317,0.035313392073007495,0.14048170676587107
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net_TPESampler,0.198408715945221,0.03548973443770818,0.18384661698183852
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net_TPESampler,0.20617472613348906,0.03738543988871426,0.19103902248488827
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net_TPESampler,0.10289812408563237,0.006289430238922181,0.09371056979521121
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net_TPESampler,0.1147448755232759,0.002521546925680929,0.11219646002633443
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net_RandomSampler,0.28375257735995396,0.06772171723653576,0.2730299844585782
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net_RandomSampler,0.3111779741835902,0.08244839139041063,0.29981149994148293
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net_RandomSampler,0.10275916648268628,0.0047119388346433385,0.0981276791329808
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net_RandomSampler,0.12130394598156484,0.0022698522689987895,0.11890730148026273
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net_GridSampler,0.39724347390116865,0.344993930969738,0.20386528228613393
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net_GridSampler,0.3927682460759643,0.3521222212144922,0.1899225556195421
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net_GridSampler,0.5194409529899278,0.6063716794490969,0.25370198996141635
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net_GridSampler,0.4789732875507683,0.5469349355039298,0.20759390959162438
