DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.1706710803498663,0.03230088054065272,0.1593375749030218
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.18550814042955896,0.02325240338215287,0.1752931315123503
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.11995751678525521,0.0061470302770122,0.11844296446778817
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.12866619957747055,0.002110642792704788,0.12694724644097677
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.12242443817462074,1.7554167342883506e-17,0.12351883165215956
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.19293814008212604,8.777083671441753e-18,0.19247059779195624
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.10109615742987701,1.3877787807814457e-17,0.10057958843746213
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.10038014671922117,1.3877787807814457e-17,0.09954485144696187
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.10675330380072627,0.02473871645673823,0.09692734557622393
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.08157223330728561,0.022288561974965704,0.06695762386601717
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1069226257523919,0.002561445149252413,0.10534187597549392
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.0683572777836022,0.0023125830647283334,0.06777247259224506
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.09092359160728289,1.5823112613210483e-17,0.09070564787628432
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.112453517924713,1.962615573354719e-17,0.11199594614091396
mit z,S235JR_Gear_Normal_3,Random_Forest,0.09769422908988179,9.813077866773595e-18,0.09680634645395024
mit z,S235JR_Plate_Normal_3,Random_Forest,0.055411524205696415,1.1401766145915221e-17,0.05500098959325468
