Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,6.680000000000002,261.35214854839194,474.500121043188,504.1605433675133,52.114845166538544,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,0.0001323931165509,0.0001268932842001,0.0001212250616116,0.0,1.844824319408184e-06,7.759853142748955e-06,7.446264670539004e-06,0.0,0.0009958208426764,0.4750155295685884,-0.0005090930951388,0.1234380117098222,0.0004956037022674,-0.0006123930521123,-0.0004075150724639,-0.0253157637773796,0.002,0.0073028741135881,0.0095721686031575,0.0158444424619231,0.0,-0.3046102449959516,-5.727519010132852,0.3125629003598588,0.0,0.0,0.0,0.0,0.0,0.0
1,6.700000000000003,261.3521546163521,474.5001269225909,504.1605453307976,52.11498413128113,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,2.9328075360996106e-06,-2.270145657789084e-06,-6.609443123072743e-05,0.0,-4.02761860930616e-06,1.879231633499436e-06,5.680220454217594e-06,0.0,-0.00050105706442,-0.1379297438782417,1.811146550167913e-05,-0.0006895184417781,0.0005073785330043,-0.0004140876167732,0.0002747387346018,-0.0322175950715883,0.002,0.0074540159983544,0.009988106603953,0.015799447889035,0.0,-0.3036445358841163,-5.727640713025355,0.3134766159276335,0.0,0.0,0.0,0.0,0.0,0.0
2,6.7200000000000015,261.3521503490617,474.5001305410669,504.160549139461,52.11497434606844,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,6.551939493057355e-05,-5.566592991378828e-05,5.196552808606073e-06,0.0,-1.5763260715177957e-07,-1.7519247964373338e-06,1.868901319909487e-06,0.0,-0.0004422876325489,0.2371385307014567,-0.0009863660000596,-0.248934794439381,0.0005097178794062,0.3626790947123291,0.0005631571623523,0.0067390870866458,0.002,0.0074501869814902,0.0098275134049734,0.0157902814296307,0.0,-0.3036784558351333,-5.7276364734333125,0.3124416215231367,0.0,0.0,0.0,0.0,0.0,0.0
3,6.740000000000004,261.35214639160057,474.50012654421033,504.1605449806469,52.11524138885651,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,0.0001378191276819,1.547350278174961e-05,0.0001316881268154,0.0,4.003699778147882e-06,2.443297132688192e-06,5.827210416049253e-06,0.0,4.573271633247396e-06,0.4756357013099165,-0.000514987456841,0.0013714624353997,-0.0009934192998178,4.46278512997722e-05,0.0345138249863577,-8.565727741844471,0.002,0.0073938708271886,0.0097434016818751,0.0157858812517948,0.0,-0.3056893390257141,-5.727590141235569,0.3124597311257099,0.0,0.0,0.0,0.0,0.0,0.0
4,6.7600000000000025,261.3521500286402,474.5001250383319,504.160542843402,52.11482927259409,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,6.222375976343259e-06,7.541228884601225e-07,0.000126757285426,0.0,-4.50880110484854e-08,3.959662765105995e-06,7.964342970210487e-06,0.0,-6.671968356386938e-06,0.2626938714680046,-2.998059552529628e-05,0.2500061450370926,-0.0004927444287258,0.2500742617121675,-0.0344383930814371,17.175535613392576,0.002,0.0072339268621996,0.0098021631134231,0.0157879493556115,0.0,-0.3047409806257153,-5.726643875611823,0.3125081729961903,0.0,0.0,0.0,0.0,0.0,0.0
5,6.780000000000001,261.35215251992383,474.5001275450888,504.1605447533886,52.11483083689171,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,6.150968777715152e-06,-1.3719449625663826e-05,-3.7027739679646727e-06,0.0,-1.945590212425102e-06,1.4540930360453115e-06,6.250844530943065e-06,0.0,0.0009515580048064,0.361594845607262,0.0004830284638352,-0.3636924587623512,-1.0260093297650646e-06,0.0008217641935424,-9.795015683298769e-05,8.59722743057325,0.002,0.0075314896755461,0.0100435738046335,0.0159807157080964,0.0,-0.3037396718641217,-5.726673687848091,0.3125069746434334,0.0,0.0,0.0,0.0,0.0,0.0
6,6.8000000000000025,261.3521483168236,474.50012760469855,504.1605469526932,52.11497393517745,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,0.0001325969058019,-1.364934383119276e-05,-6.318901724923124e-06,0.0,2.073034596067866e-06,1.3861991388703429e-06,4.050923162971589e-06,0.0,-0.001433389316358,0.4871898735484787,-0.0009872960440321,-0.2516344594467714,-0.0005182245706438,0.0005590808556704,-0.0005552186043522,8.619531184292672,0.002,0.0073936483872606,0.0098954748784709,0.0157836654515004,0.0,-0.3036804931435158,-5.727590919161893,0.3124645956253192,0.0,0.0,0.0,0.0,0.0,0.0
7,6.820000000000002,261.35214421038035,474.5001270817162,504.1605493300037,52.114990082377446,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,0.0002659098708547,6.449562194164761e-05,-1.179284088443184e-05,0.0,6.398650019595644e-06,1.7060834521808248e-06,1.6806233288355533e-06,0.0,-0.000440779039617,0.5885001863147898,-0.0009158711346822,-0.0125475249889315,0.0004859342396269,-0.3760456530737927,-0.000934659534208,-0.0042062378927793,0.002,0.0074397783047648,0.0099490112036699,0.0158035227575491,0.0,-0.3055924208484812,-5.7274964116368,0.3134153390488111,0.0,0.0,0.0,0.0,0.0,0.0
8,6.840000000000002,261.3521516342902,474.5001245630316,504.1605373639494,52.11459177257179,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,4.801384475623755e-07,7.820589435928891e-05,0.0002481685592055,0.0,-1.629407258901665e-06,4.221559789092915e-06,1.324647433926796e-05,0.0,-1.0547635196717008e-05,0.1256566633122601,0.0015102075526892,-0.247908989840656,-0.0004890826255848,0.6239763828547347,-0.0002877244858556,17.123267513093428,0.002,0.0073545236911525,0.0095930413075488,0.01578393455165,0.0,-0.3066147147274396,-5.727461138484828,0.3134399449233929,0.0,0.0,0.0,0.0,0.0,0.0
9,6.860000000000002,261.35215207495764,474.5001247658377,504.16054903735056,52.11486240207781,261.35215100000016,474.5001290000001,504.1605510000002,88.38115600000003,6.77315550037218e-05,6.800023801807772e-06,-2.666936215770125e-06,0.0,-1.887140888659776e-06,4.005320943834217e-06,1.9608353948307667e-06,0.0,-0.0009582454112944,-0.0133083916351369,0.0024741370378274,0.3758340289751158,-0.0009837727242956,-0.3744917721404857,-0.0337372683567743,8.562923318766975,0.002,0.0076283338541641,0.0100482563514407,0.0157386181464875,0.0,-0.3057175629483848,-5.728492688493651,0.3135021050848093,0.0,0.0,0.0,0.0,0.0,0.0
