DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.30235383687981965,0.03374151989521987,0.30036647096686664
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.2978907881196634,0.02132032440751807,0.29674238276700987
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.20130348836860712,0.0048687386306534765,0.19283910710100396
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.19474098249329763,0.008220027194887347,0.190729094377257
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net_TPESampler,0.17877952056958932,0.029391586753906896,0.17777140392716675
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net_TPESampler,0.18216012941026,0.016450083369470878,0.17553929899608983
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net_TPESampler,0.1218133836934718,0.007058731909537765,0.12942160877989417
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net_TPESampler,0.13198740485510235,0.0023911693274642084,0.1307083005457663
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net_RandomSampler,0.22484431913291747,0.062391155640493454,0.17454142411731868
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net_RandomSampler,0.2196694065866253,0.043908472417809014,0.17999516907355162
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net_RandomSampler,0.18007169476937615,0.07320707111947546,0.15243418387264776
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net_RandomSampler,0.15985917449072673,0.05225497120852777,0.13408791945895412
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.20190835104542093,0.03609335736961404,0.19923856917593266
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,0.1972844467815384,0.023885829817628313,0.19123232539213056
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.12568200136452215,0.0078123181463417984,0.1297243331137305
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,0.13289765571997253,0.0014239633896093614,0.13165751225568698
