DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM,LSTM_TPESampler,25.143617494088204
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM,LSTM_RandomSampler,17.305609098188597
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM,LSTM_GridSampler,-6.233696252615148
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM,LSTM_TPESampler,10.070536372153455
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM,LSTM_RandomSampler,-8.278365395029939
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM,LSTM_GridSampler,-34.160571334593016
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM,LSTM_TPESampler,46.35630537657669
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM,LSTM_RandomSampler,47.43509671800671
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM,LSTM_GridSampler,47.26644696532662
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM,LSTM_TPESampler,32.247895302142446
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM,LSTM_RandomSampler,33.883372351432385
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM,LSTM_GridSampler,36.45802485230342
