DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM,0.23277269546046692,0.027633454490856243,0.23382339592132004
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM,0.20913642895713797,0.021044889264275245,0.20707080200078115
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM,0.177473579775216,0.012361505199933651,0.18050397173373559
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM,0.15809696536329182,0.010390578346186192,0.15623365388536942
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_TPESampler,0.23852307287078262,0.05589292192680894,0.24679085497025335
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_TPESampler,0.23908605139505176,0.05776521816337991,0.23152399456123973
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_TPESampler,0.10986640280126285,0.0056940999171894826,0.12880054465412893
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_TPESampler,0.12205138455561466,0.0021399558700484025,0.12131037084481437
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_RandomSampler,0.25402072378375556,0.13188522345904807,0.24205179078589978
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_RandomSampler,0.24945321550378718,0.08971482943016929,0.2126376835466978
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_RandomSampler,0.22415021920585504,0.07995188876645329,0.17338415114303043
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_RandomSampler,0.21613329882800358,0.06637730715113607,0.17627367294049728
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_GridSampler,0.2087014574151,0.027512965743470987,0.22547981125843702
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_GridSampler,0.20246510727093298,0.02547892782022099,0.19790091316354405
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_GridSampler,0.11456439797091775,0.004786390466346165,0.14572303673277892
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_GridSampler,0.1232925240236334,0.0017347866486942178,0.12290571207199323
