DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM,LSTM_TPESampler,-2.4703831344739133
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM,LSTM_RandomSampler,-9.128230560399778
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM,LSTM_GridSampler,10.341091766690944
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM,LSTM_TPESampler,-14.320614819358852
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM,LSTM_RandomSampler,-19.27774455540314
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM,LSTM_GridSampler,3.189937649538934
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM,LSTM_TPESampler,38.09422059304988
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM,LSTM_RandomSampler,-26.30061302068658
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM,LSTM_GridSampler,35.44706873213331
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM,LSTM_TPESampler,22.799666473577044
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM,LSTM_RandomSampler,-36.7093279313425
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM,LSTM_GridSampler,22.01461695338751
