DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_0,-10.633142814572357
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_1,-16.467113761356952
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_2,-17.441016538518763
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_3,-11.836282250540227
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_4,-60.49926591432471
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_0,-4.933498849254877
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_1,-4.224990442621515
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_2,-5.548230668384531
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_3,-5.84616891906624
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_4,-45.23973048774311
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_0,-8.346479212718359
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_1,-31.940668203714452
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_2,-42.59577435988943
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_3,-40.709905273339956
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_4,-62.713259583804984
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_0,-0.19333441235950996
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_1,-3.292958680422424
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_2,-1.6294532116052842
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_3,-1.633539323150809
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,PiNN_Thermo_4,-37.77340165768155
